"Rank","Player_Name","Player_Value","Country","Player_ID"
477,"Connor Syme",-1.06895864795518,"SCO","22089"
478,"Chris Hanson",-1.06744656759969,"ENG","12295"
479,"Tyson Alexander",-1.06309127570123,"USA","14002"
480,"Cameron Wilson",-1.06236666316104,"USA","16248"
481,"Richard Bland",-1.05888110977873,"ENG","6516"
482,"Kurt Kitayama",-1.05779560913544,"USA","21891"
483,"Junghwan Lee",-1.05675344834205,"KOR","13498"
484,"Luke Guthrie",-1.05282041712768,"USA","15610"
485,"Felipe Aguilar",-1.04530258331488,"CHI","8135"
486,"Geoff Ogilvy",-1.03785162074024,"AUS","5698"
487,"Edward Loar",-1.03132945546533,"USA","6938"
488,"Kyle Reifers",-1.02756014328155,"USA","11329"
489,"Oliver Bekker",-1.02389895793418,"RSA","12819"
490,"Hyungjoon Lee",-1.02216304768738,"KOR","15796"
491,"Michael Johnson",-1.01879019570039,"USA","15120"
492,"Yoshinori Fujimoto",-1.01762647410587,"JPN","11773"
493,"Spencer Levin",-1.0161867475798,"USA","8199"
494,"Marc Warren",-1.01617369885606,"SCO","7567"
495,"Austin Smotherman",-1.01607460295152,"USA","22985"
496,"Adria Arnaus",-1.01571666780108,"ESP","23236"
497,"Max McGreevy",-1.01090577193067,"USA","23505"
498,"Mark F Haastrup",-1.00978820141908,"DEN","7952"
499,"Masahiro Kawamura",-1.0085252700865,"JPN","13530"
500,"Louis de Jager",-0.999827600245558,"RSA","12821"
501,"Berry Henson",-0.994928171523365,"USA","10316"
502,"Bhavik Patel",-0.994823457598693,"USA","16107"
503,"Marcus Fraser",-0.991129485924637,"AUS","7070"
504,"Daisuke Kataoka",-0.990977347605982,"JPN","11195"
505,"Davis Love III",-0.990643887998521,"USA","3464"
506,"Kalle Samooja",-0.988393759825782,"FIN","14120"
507,"Sebastian Heisele",-0.98820209474626,"GER","16499"
508,"Danny Willett",-0.987920899692262,"ENG","12920"
509,"Tom Whitney",-0.98538325519261,"USA","20353"
510,"Lee McCoy",-0.985068828254097,"USA","19871"
511,"Poom Saksansin",-0.984999206579801,"THA","14951"
512,"Jordan Russell",-0.980879277852056,"USA","16606"
513,"Eric Steger",-0.979161589866252,"USA","19479"
514,"Jose-Filipe Lima",-0.977849312183032,"POR","7868"
515,"Lucas Herbert",-0.971829341889989,"AUS","17064"
516,"Guillermo Pereira",-0.968642947687144,"CHI","19455"
517,"Taewoo Kim(Feb1993)",-0.967511412940597,"KOR","17905"
518,"MJ Maguire",-0.962690837411189,"USA","19453"
519,"Brock MacKenzie",-0.961853680428416,"USA","9167"
520,"Prom Meesawat",-0.961712239862837,"THA","7109"
521,"Oliver Farr",-0.960189608391839,"WAL","13318"
522,"Gregory Havret",-0.954077563967752,"FRA","6239"
523,"David Howell",-0.95346006526991,"ENG","5718"
524,"Robin Sciot-Siegrist",-0.953268667593719,"FRA","20131"
525,"Justin Hicks",-0.952353448491629,"USA","9166"
526,"Max Rottluff",-0.950717141818423,"GER","19899"
527,"Bob Estes",-0.949333438569168,"USA","889"
528,"Nicolas Echavarria",-0.943671576922546,"COL","22833"
529,"Seth Reeves",-0.943198533613042,"USA","19643"
530,"Clement Sordet",-0.942841426400947,"FRA","17718"
531,"Ryan Brehm",-0.939277301354721,"USA","10423"
532,"Mikumu Horikawa",-0.935433082982494,"JPN","15056"
533,"Kyle Thompson",-0.935233616136245,"USA","7617"
534,"Yujiro Ohori",-0.933921007784998,"JPN","17802"
535,"Kunihiro Kamii",-0.93336844212276,"JPN","8911"
536,"A.J. McInerney",-0.932640841269589,"USA","22915"
537,"Rick Lamb",-0.93235026802758,"USA","18869"
538,"Jeppe Huldahl",-0.932224004594411,"DEN","8353"
539,"Rafael Campos",-0.928387796858256,"PUE","12909"
540,"Tadahiro Takayama",-0.925867165394205,"JPN","6835"
541,"Brian Richey",-0.924239687309491,"USA","16138"
542,"Mark Brown",-0.923186612005308,"NZL","3486"
543,"Anthony Quayle",-0.922433604441818,"AUS","18900"
544,"Brandon Stone",-0.919261741548294,"RSA","15229"
545,"Conner Godsey",-0.9175872029471,"USA","19742"
546,"Austin Connelly",-0.914788540485192,"CAN","19704"
547,"Christiaan Bezuidenhout",-0.913951514121819,"RSA","18103"
548,"Bernd Ritthammer",-0.913591035943359,"GER","12521"
549,"Tim Clark",-0.912614808740187,"RSA","3849"
550,"Simon Hawkes",-0.912268212322017,"AUS","16959"
551,"Raphael Jacquelin",-0.910508869300166,"FRA","5784"
552,"Steven Alker",-0.909369203992073,"NZL","4871"
553,"Seunghyuk Kim",-0.908962743071974,"KOR","7716"
554,"Peter Karmis",-0.907563395569061,"RSA","8427"
555,"Tapio Pulkkanen",-0.907010862819725,"FIN","13139"
556,"Thomas Linard",-0.905945784959135,"FRA","15337"
557,"Jin Park",-0.905524575071295,"KOR","7362"
558,"Phachara Khongwatmai",-0.902599089642517,"THA","18149"
559,"Thanyakorn Khrongpha",-0.900876277842744,"THA","13684"
560,"Michael Miller(1992)",-0.900190153082519,"USA","17902"
561,"Sungkug Park",-0.89295112542911,"KOR","15550"
562,"Andreas Halvorsen",-0.89157785856725,"NOR","17747"
563,"Sebastien Gros",-0.890379247853167,"FRA","16650"
564,"Lee Janzen",-0.888213303933064,"USA","892"
565,"Augusto Nunez",-0.880839329069826,"ARG","16796"
566,"Bo Van Pelt",-0.880688667161583,"USA","6457"
567,"Paul Lawrie",-0.873319348170993,"SCO","5105"
568,"Scott Pinckney",-0.873136054400347,"USA","15477"
569,"Jbe' Kruger",-0.868308452295087,"RSA","11978"
570,"Chris Naegel",-0.868163992625263,"USA","17345"
571,"Ryutaro Nagano",-0.865944297436839,"JPN","10523"
572,"Arjun Atwal",-0.865478089521866,"IND","5701"
573,"Hunter Stewart",-0.863599973409687,"USA","18294"
574,"Alex Kang",-0.862575250434014,"USA","17531"
575,"Sean Kelly",-0.862567815084871,"USA","21942"
576,"Tag Ridings",-0.859328719474311,"USA","6840"
577,"Armando Favela",-0.857042177704026,"MEX","14568"
578,"Renato Paratore",-0.854306622638406,"ITA","16549"
579,"Andres Romero",-0.853309346920698,"ARG","7751"
580,"Jared Wolfe",-0.847513356510523,"USA","18164"
581,"Ulrich Van Den Berg",-0.844561100025205,"RSA","6155"
582,"Chad Ramey",-0.839109084193757,"USA","19840"
583,"Romain Langasque",-0.83869426748836,"FRA","16652"
584,"Marcel Siem",-0.83852349252491,"GER","6950"
585,"Yikeun Chang",-0.834356250769429,"KOR","18338"
586,"Adrian Meronk",-0.833398004139575,"POL","14196"
587,"Ryan Spears",-0.831630191423087,"USA","14011"
588,"Adilson da Silva",-0.830945334206738,"BRA","5239"
589,"Ben Campbell",-0.828686166488227,"NZL","14373"
590,"Liang Wen-chong",-0.826098315951415,"CHN","6470"
591,"Harrison Endycott",-0.825196930176654,"AUS","19208"
592,"Matthew Millar",-0.820973601562466,"AUS","7449"
593,"Kyongjun Moon",-0.81865177732135,"KOR","13836"
594,"Ethan Tracy",-0.813379661800231,"USA","19552"
595,"Victor Perez",-0.812533509694268,"FRA","20730"
596,"Chris Williams",-0.807856972328804,"USA","15481"
597,"Kazuki Higa",-0.807620519157199,"JPN","15756"
598,"Marcelo Rozo",-0.807191372941339,"COL","16591"
599,"Doug LaBelle-II",-0.807025393113767,"USA","6700"
600,"Edoardo Molinari",-0.801470502001944,"ITA","7033"
601,"Fernando Mechereffe",-0.796129356336945,"BRA","12074"
602,"David Bransdon",-0.796108916578272,"AUS","5624"
603,"Wil Besseling",-0.793792389084845,"NED","9413"
604,"Thomas Bjorn",-0.793039501267005,"DEN","5725"
605,"Tatsuya Kodai",-0.792618326150812,"JPN","11197"
606,"Kent Bulle",-0.792211398217911,"USA","15715"
607,"Matt Atkins",-0.789620638403643,"USA","19360"
608,"Juvic Pagunsan",-0.789172777710816,"PHI","8615"
609,"Jean Hugo",-0.78287923006726,"RSA","6304"
610,"Brett Coletta",-0.78222198383508,"AUS","18177"
611,"Jinichiro Kozuma",-0.780816955949023,"JPN","14209"
612,"S.S.P. Chawrasia",-0.780692140597193,"IND","7040"
613,"Erik Barnes",-0.780493812473367,"USA","14799"
614,"Alexander Knappe",-0.780246426647782,"GER","12318"
615,"Anton Karlsson",-0.777003505436586,"SWE","20405"
616,"Aaron Cockerill",-0.768801264845732,"CAN","15596"
617,"Florian Fritsch",-0.768241376833311,"GER","9217"
618,"Aaron Watkins",-0.76675407656184,"USA","9932"
619,"Parker McLachlin",-0.765937571493191,"USA","9168"
620,"Charlie Ford",-0.763510699101721,"ENG","14400"
621,"Vince India",-0.76273415663025,"USA","15793"
622,"Hiroshi Iwata",-0.761302345315535,"JPN","9099"
623,"Shunya Takeyasu",-0.759091088094145,"JPN","14663"
624,"Mark Tullo",-0.75789629819198,"CHI","10872"
625,"Alvaro Quiros",-0.756545254248728,"ESP","7886"
626,"Camilo Benedetti",-0.756071678202874,"COL","8127"
627,"Benjamin Polland",-0.756057534389575,"USA","20344"
628,"Toby Tree",-0.752461171570339,"ENG","19357"
629,"Marcus Armitage",-0.746008182702526,"ENG","17813"
630,"Neil Schietekat",-0.745057100338975,"RSA","11980"
631,"Max Homa",-0.743826238520766,"USA","17538"
632,"D.J. Brigman",-0.742686045423124,"USA","7543"
633,"Daan Huizing",-0.735820011257538,"NED","12650"
634,"Sam Brazel",-0.733387896401338,"AUS","8390"
635,"Brett Rumford",-0.732455499251904,"AUS","6255"
636,"Dawie van der Walt",-0.732100909169449,"RSA","9883"
637,"Kodai Ichihara",-0.731688351232832,"JPN","12140"
638,"Masashi Hidaka",-0.730779401998393,"JPN","16164"
639,"Eirik Tage Johansen",-0.728765725161552,"NOR","11317"
640,"Jimmy Gunn",-0.727672790254623,"SCO","18163"
641,"Kristian Krogh Johannessen",-0.718340660339614,"NOR","16421"
642,"Natipong Srithong",-0.716957643874035,"THA","8531"
643,"Sukhyun Kim",-0.716522066890603,"KOR","12271"
644,"Max Marsico",-0.715401518740036,"USA","22204"
645,"Nick Flanagan",-0.715235791445399,"AUS","8357"
646,"David Lynn",-0.713840495968952,"ENG","5830"
647,"Matthew NeSmith",-0.713255945870079,"USA","16433"
648,"Jon Curran",-0.712538470409273,"USA","14699"
649,"Eduardo De la Riva",-0.711609719180177,"ESP","6637"
650,"Will Mackenzie",-0.711346540546388,"USA","7470"
651,"Michael Sim",-0.707625069559171,"AUS","7681"
652,"Minchel Choi",-0.707151931973051,"KOR","15019"
653,"Reinier Saxton",-0.704994373507321,"NED","11564"
654,"John Merrick",-0.700137243356444,"USA","9584"
655,"Joel Stalter",-0.699825948493043,"FRA","17722"
656,"Simon Wakefield",-0.699583497059749,"ENG","6358"
657,"Samuel Del Val",-0.695263141267087,"ESP","15791"
658,"Gerardo Ruiz",-0.694386039177655,"MEX","19079"
659,"Alex Haindl",-0.688641276438845,"RSA","10792"
660,"Matt Ryan",-0.685461224901224,"USA","18261"
661,"Vince Covello",-0.683599016546982,"USA","11441"
662,"Greg Chalmers",-0.680501680886573,"AUS","5625"
663,"Gary Stal",-0.67795837133954,"FRA","13262"
664,"Graeme Storm",-0.676979232932491,"ENG","3323"
665,"Jake McLeod",-0.672727715538278,"AUS","17146"
666,"Danthai Boonma",-0.670945184858631,"THA","16424"
667,"JC Ritchie",-0.665729965885814,"RSA","18174"
668,"Matthew Baldwin",-0.658670673869398,"ENG","13344"
669,"Trevor Immelman",-0.658048507768764,"RSA","5935"
670,"Albin Choi",-0.654948307288755,"CAN","15606"
671,"Miguel Angel Carballo",-0.651617961377384,"ARG","8570"
672,"Chris Wilson",-0.651600856567423,"USA","7432"
673,"Carlos Franco",-0.65089073346885,"PAR","3436"
674,"Yuwa Kosaihira",-0.650357361777261,"JPN","15314"
675,"Ben Leong",-0.649664346395042,"MAS","8612"
676,"Bryan Bigley",-0.6494719088482,"USA","15329"
677,"Jarryd Felton",-0.648388861885156,"AUS","16835"
678,"Todd Baek",-0.647119477435056,"KOR","12745"
679,"Matthew Nixon",-0.646829748957088,"ENG","15184"
680,"John Catlin",-0.644356704808729,"USA","18524"
681,"Andrew Martin",-0.643484254319284,"AUS","9774"
682,"Santiago Rivas",-0.632858296848609,"COL","15256"
683,"Garrick Porteous",-0.631864049806967,"ENG","16400"
684,"Sangmoon Bae",-0.629047039420671,"KOR","10081"
685,"Hosung Choi",-0.626951027237774,"KOR","9041"
686,"Aron Price",-0.626592134914336,"AUS","9772"
687,"David Oh",-0.624577571565113,"USA","8547"
688,"Clement Berardo",-0.620421679847643,"FRA","14970"
689,"Richard McEvoy",-0.620043885125058,"ENG","7389"
690,"Jarin Todd",-0.619926145854828,"USA","14821"
691,"Jack Maguire",-0.618404679080635,"USA","19869"
692,"Steve LeBrun",-0.618173394061932,"USA","7099"
693,"Mario Galiano Aguilar",-0.61779700853659,"ESP","19557"
694,"Jacques Blaauw",-0.617570227142483,"RSA","13681"
695,"Bongsub Kim",-0.616733757881257,"KOR","15531"
696,"Andres Gonzales",-0.610206168786499,"USA","11640"
697,"Max Orrin",-0.607646381119783,"ENG","17903"
698,"Angelo Que",-0.605847405647764,"PHI","7438"
699,"Joe Durant",-0.602629061039786,"USA","3113"
700,"Andrew Svoboda",-0.602583167937686,"USA","11274"
701,"Christiaan Basson",-0.602133318323653,"RSA","11953"
702,"Chase Koepka",-0.601675263652574,"USA","21997"
703,"Stuart Appleby",-0.601004152370998,"AUS","5294"
704,"Brett Lederer",-0.600053753025961,"USA","13378"
705,"David Dixon",-0.598331221347491,"ENG","7311"
706,"Ockie Strydom",-0.59417115789387,"RSA","13731"
707,"Patrik Sjoland",-0.592174293000989,"SWE","5715"
708,"Jose Toledo",-0.590316277429799,"GUA","8670"
709,"Andy Pope",-0.588157894014406,"USA","14127"
710,"Brad Fritsch",-0.587646515669293,"CAN","7207"
711,"Colt Knost",-0.586719308340026,"USA","12149"
712,"Micah Lauren Shin",-0.58484758784312,"USA","18577"
713,"Paul McConnell",-0.581925251478796,"USA","19753"
714,"Mark Anguiano",-0.581865202484357,"USA","19029"
715,"Julien Quesne",-0.577685228846249,"FRA","9131"
716,"Innchoon Hwang",-0.577051980346476,"KOR","10078"
717,"Dimi Papadatos",-0.567547730694385,"AUS","15168"
718,"Curtis Reed",-0.566549255533671,"USA","19762"
719,"Panuphol Pittayarat",-0.565356751154055,"THA","14133"
720,"Pedro Figueiredo",-0.560126045691803,"POR","10033"
721,"Junsung Kim",-0.55912337463797,"KOR","15343"
722,"Jonathan Sanders",-0.558693988531659,"USA","22984"
723,"Heungchol Joo",-0.558312655586457,"KOR","15528"
724,"Pavit Tangkamolprasert",-0.554517369755631,"THA","11958"
725,"Taehee Lee",-0.553935714590776,"KOR","11156"
726,"Ruaidhri McGee",-0.549042647066334,"IRL","17818"
727,"Vaughn Groenewald",-0.5484131918455,"RSA","1331"
728,"Zack Fischer",-0.546193385913705,"USA","17273"
729,"Masamichi Uehira",-0.545967826050108,"JPN","7420"
730,"Hyungseok Seo",-0.545234276718479,"KOR","17499"
731,"Hung Chien-Yao",-0.542316581845388,"TPE","11738"
732,"Kyle Scott",-0.540879025573558,"RSA","15861"
733,"Nicholas Thompson",-0.534464322231488,"USA","10889"
734,"Kyle Stough",-0.534016126117712,"USA","12255"
735,"Giwhan Kim",-0.533167891098729,"KOR","12993"
736,"Josh Younger",-0.532881803784124,"AUS","11828"
737,"Matt Gilchrest",-0.532146652901923,"USA","22261"
738,"Sebastian Vazquez",-0.530833680222336,"MEX","15487"
739,"Oliver Goss",-0.530271483079494,"AUS","16813"
740,"Ricardo Celia",-0.529223728615934,"COL","19000"
741,"Robert Karlsson",-0.526989414737786,"SWE","4331"
742,"Christofer Blomstrand",-0.526565929485813,"SWE","20167"
743,"Andrew Novak",-0.526024555660418,"USA","23475"
744,"Sam Fidone",-0.525802085756438,"USA","19618"
745,"Max Schmitt",-0.524825113577627,"GER","23017"
746,"Koichi Kitamura",-0.523857034900028,"JPN","15176"
747,"Steve Allan",-0.522424723990409,"AUS","5697"
748,"Jake Roos",-0.522408868001774,"RSA","9879"
749,"Tyler McCumber",-0.519985732159743,"USA","17584"
750,"Grant Leaver",-0.516184092473664,"USA","14682"
751,"Callum Tarren",-0.514741648041316,"ENG","20519"
752,"Seth Fair",-0.51233203296996,"USA","18377"
753,"Michael Letzig",-0.509399180008882,"USA","7641"
754,"Billy Mayfair",-0.509354184422262,"USA","3572"
755,"Ken Duke",-0.507129831423819,"USA","493"
756,"Kim Koivu",-0.505698359457559,"FIN","20071"
757,"Zhang Huilin",-0.505080673977743,"CHN","17990"
758,"Nicolai Von Dellingshausen",-0.503692434611013,"GER","22231"
759,"Hennie Otto",-0.502750361644916,"RSA","5942"
760,"Ewen Ferguson",-0.501504111932352,"SCO","21646"
761,"Tomohiro Umeyama",-0.500987765219298,"JPN","13151"
762,"Chapchai Nirat",-0.500420704422403,"THA","9985"
763,"Gunn Charoenkul",-0.499723846792694,"THA","14128"
764,"Tjaart Van Der Walt",-0.499316949074472,"RSA","5937"
765,"Brad Elder",-0.497249444650894,"USA","6204"
766,"Daisuke Maruyama",-0.494960973404525,"JPN","6018"
767,"Francesco Laporta",-0.494080461749267,"ITA","14987"
768,"Simon Khan",-0.492453614614861,"ENG","6686"
769,"Damien Perrier",-0.489232041222172,"FRA","12661"
770,"Galam Jeon",-0.487713597407935,"KOR","21513"
771,"Jyoti Randhawa",-0.487531459136952,"IND","5771"
772,"Soomin Lee",-0.486982884569688,"KOR","14614"
773,"Pelle Edberg",-0.486642885417922,"SWE","8574"
774,"Mark Foster",-0.485437721621306,"ENG","5928"
775,"Yeongsu Kim",-0.481005023535918,"KOR","13486"
776,"Jack Harrison",-0.479972792887431,"ENG","18202"
777,"Michael Hoey",-0.479322289280866,"NIR","7303"
778,"Carlos Sainz Jr",-0.478730092810996,"USA","14519"
779,"Nicolas Geyger",-0.47623299996,"CHI","13607"
780,"Michio Matsumura",-0.472319836969942,"JPN","12419"
781,"Suradit Yongcharoenchai",-0.472277264402901,"THA","18150"
782,"Niclas Johansson",-0.470883551394275,"SWE","14893"
783,"Callan O'Reilly",-0.470620978540573,"AUS","16968"
784,"Ben Eccles",-0.466787044017877,"AUS","17163"
785,"Alex Moon",-0.465770472193117,"USA","18196"
786,"Travis Bertoni",-0.458429201465709,"USA","12563"
787,"Santiago Gomez",-0.456370163359378,"COL","22832"
788,"Colin Featherstone",-0.453728374317191,"USA","18257"
789,"Henric Sturehed",-0.45230769344753,"SWE","20148"
790,"Mark Wilson",-0.449469096479385,"USA","4107"
791,"Taichi Teshima",-0.448712323670427,"JPN","5820"
792,"Eunshin Park",-0.44711617520764,"KOR","13221"
793,"Corey Pereira",-0.445233306632316,"USA","19955"
794,"Lucas Lee",-0.441240697751906,"BRA","13618"
795,"Jared Du Toit",-0.437423351271964,"CAN","22086"
796,"Benjamin Alvarado",-0.436271683255542,"CHI","12547"
797,"Blake Adams",-0.433385284920997,"USA","12088"
798,"David Skinns",-0.431547032334103,"ENG","10873"
799,"Toru Taniguchi",-0.428629906103296,"JPN","3750"
800,"Anthony Michael",-0.426862852252332,"RSA","14397"
801,"Pep Angles Ros",-0.425916501689549,"ESP","19634"
802,"Phillip Mollica",-0.425775330764708,"USA","14620"
803,"Sean Harlingten",-0.425462078528294,"USA","8202"
804,"Atomu Shigenaga",-0.425085328393343,"JPN","10719"
805,"Jinjae Byun",-0.424776040747481,"KOR","13916"
806,"Estanislao Goya",-0.421383825087899,"ARG","10877"
807,"Richard H. Lee",-0.42010783661121,"USA","15233"
808,"William Starke",-0.418977521713808,"USA","20879"
809,"Justin Shin",-0.418312904384874,"CAN","17618"
810,"Ross McGowan",-0.417520545018004,"ENG","11981"
811,"Jin Daxing",-0.417405653867347,"CHN","15869"
812,"Rodrigo Lee",-0.415926461353021,"BRA","17237"
813,"Daniel Brooks",-0.414552283598716,"ENG","12897"
814,"D.A. Points",-0.413926078091318,"USA","6761"
815,"Dan Woltman",-0.410352133576961,"USA","13288"
816,"Gregory Yates",-0.409627711900779,"USA","19830"
817,"Paul Barjon",-0.409369874137425,"FRA","16566"
818,"Grant Forrest",-0.409296684742175,"SCO","16475"
819,"Bjorn Hellgren",-0.408250201601622,"SWE","16231"
820,"Wil Collins",-0.407460410080271,"USA","8116"
821,"Niklas Lemke",-0.406930838745,"SWE","10418"
822,"Lee Chieh-po",-0.406617206827238,"TPE","16563"
823,"Woody Austin",-0.406239878227612,"USA","3629"
824,"Ricardo Gonzalez",-0.404816428383611,"ARG","5054"
825,"Junseok Lee",-0.403463632165058,"AUS","16006"
826,"Tyler Aldridge",-0.399179919487377,"USA","11677"
827,"Jack Newman",-0.399075031588344,"USA","15402"
828,"Eunho Youm",-0.396881915847038,"KOR","17878"
829,"Peter Tomasulo",-0.394550266506181,"USA","9910"
830,"Jonathan Agren",-0.394496042116091,"SWE","20400"
831,"Gwanwoo Ma",-0.389377135762594,"KOR","16157"
832,"Minkyu Kim(March2001)",-0.388495710782337,"KOR","20780"
833,"Nick O'Hern",-0.38821736901174,"AUS","6100"
834,"Matt Ford",-0.386481717793,"ENG","10139"
835,"Ken Looper",-0.385783247788402,"USA","17327"
836,"Jeff Curl",-0.385733488436531,"USA","11050"
837,"Sebastian Cappelen",-0.385615618216142,"DEN","14776"
838,"Magnus A Carlsson",-0.384926765580538,"SWE","7823"
839,"Michael Gellerman",-0.384738358464995,"USA","19909"
840,"Christian Braeunig",-0.383413151648072,"GER","22969"
841,"Hugo Leon",-0.38210734650163,"CHI","13619"
842,"Jorge Fernandez-Valdes",-0.380469043532666,"ARG","16786"
843,"Shaun Micheel",-0.377020876498561,"USA","4377"
844,"Rhys Enoch",-0.375449288167174,"WAL","12287"
845,"Minwoo Lee",-0.375044802208991,"AUS","16841"
846,"James White",-0.374820172934568,"USA","15613"
847,"Dustin Bray",-0.374548801776594,"USA","10227"
848,"Espen Kofstad",-0.373113059319946,"NOR","13349"
849,"Bio Kim",-0.372770534815155,"KOR","12188"
850,"Daniel Im",-0.367339033960894,"USA","12971"
851,"Chris Lloyd",-0.366898519144891,"ENG","15201"
852,"Maverick Antcliff",-0.366714650628072,"AUS","22815"
853,"Kyle Wilshire",-0.366710182059338,"USA","19774"
854,"David Higgins",-0.364507118347031,"IRL","4789"
855,"JJ Senekal",-0.362817441150914,"RSA","15185"
856,"Bill Lunde",-0.359645166345377,"USA","7962"
857,"Jeonghyeob Hyun",-0.355240556747845,"KOR","7604"
858,"Dudley Hart",-0.354765855045365,"USA","3879"
859,"Derek Barron",-0.351087366549436,"USA","16695"
860,"Titch Moore",-0.349955837602624,"RSA","6312"
861,"Jack Senior",-0.347053910128074,"ENG","15115"
862,"Daijiro Izumida",-0.34604176967913,"JPN","14729"
863,"Clodomiro Carranza",-0.34594959446443,"ARG","7773"
864,"Damien McGrane",-0.344901753999757,"IRL","6039"
865,"Terry Pilkadaris",-0.344677712856307,"AUS","6334"
866,"Donghwan Lee",-0.338260474305704,"KOR","8211"
867,"Michael Bradley",-0.337052226860439,"USA","3582"
868,"Philipp Mejow",-0.332834922692865,"GER","19897"
869,"D.J. Trahan",-0.327812205929005,"USA","7236"
870,"Ross Kellett",-0.324708637907609,"SCO","13235"
871,"Lukas Nemecz",-0.322004825037566,"AUT","13089"
872,"Duncan Stewart",-0.320393983064349,"SCO","12472"
873,"Sebastian Garcia Rodriguez",-0.319358538705291,"ESP","12258"
874,"Michael Buttacavoli",-0.318062774187599,"USA","15395"
875,"Honney Baisoya",-0.316619450854488,"IND","16013"
876,"Gowoong Choi",-0.316402919317888,"KOR","16140"
877,"Jonathan Khan",-0.315664491972487,"USA","19833"
878,"Hunter Hamrick",-0.315145371741073,"USA","16242"
879,"Matt Marshall",-0.314162814504475,"USA","13995"
880,"Carter Jenkins",-0.313218451588701,"USA","15456"
881,"Stephen Ames",-0.306835614091445,"CAN","4102"
882,"Malcolm Kokocinski",-0.305118557903308,"SWE","17110"
883,"Colin Nel",-0.301807528096631,"RSA","9882"
884,"Vaita Guillaume",-0.299525308444421,"PYF","16432"
885,"Jamie McLeary",-0.297507242494328,"SCO","9240"
886,"Jake Higginbottom",-0.292157843964641,"AUS","15849"
887,"Andre De Decker",-0.288345039313554,"RSA","21303"
888,"Steven Ihm",-0.286946212167598,"USA","17641"
889,"Richard Taehoon Lee",-0.286657743191611,"CAN","12413"
890,"Adam Mitchell",-0.286231123509754,"USA","13522"
891,"Brad Brunner",-0.278240131375617,"USA","21502"
892,"Esak Choi",-0.277514420034961,"KOR","17486"
893,"Azuma Yano",-0.277363338891044,"JPN","7045"
894,"Changwoo Lee",-0.274309218949899,"KOR","15061"
895,"Junsub Park",-0.273984482569386,"KOR","13927"
896,"Marcel Schneider",-0.273620674162358,"GER","12522"
897,"Ryan Ruffels",-0.266833775220127,"AUS","17169"
898,"Tommy Cocha",-0.265797222831653,"ARG","12805"
899,"Jeffrey Kang",-0.264033943672194,"USA","21889"
900,"Ben Evans",-0.263583157172234,"ENG","10151"
901,"Johannes Veerman",-0.260886004937398,"USA","20522"
902,"Darron Stiles",-0.260014726819338,"USA","6401"
903,"Joel Thelen",-0.255806058803634,"USA","19770"
904,"Tirawat Kaewsiribandit",-0.255611869547766,"THA","18371"
905,"Kazuhiro Yamashita",-0.254833152684155,"JPN","6833"
906,"Rodolfo Cazaubon Jnr",-0.254738393380896,"MEX","18185"
907,"Rattanon Wannasrichan",-0.252536867108609,"THA","14953"
908,"Akio Sadakata",-0.24698559897851,"JPN","7416"
909,"Yosuke Asaji",-0.244856449802842,"JPN","12637"
910,"Michael Gligic",-0.244664563178561,"CAN","13404"
911,"Tom Murray",-0.243986476065405,"ENG","17077"
912,"Alan McLean",-0.243363312738767,"SCO","5690"
913,"Yuta Kinoshita",-0.240631954110537,"JPN","10189"
914,"Pontus Widegren",-0.239885568644366,"SWE","11661"
915,"Jared Harvey",-0.239238273578404,"RSA","15865"
916,"Joe Affrunti",-0.237929315186353,"USA","9194"
917,"Jason Norris",-0.237194861606655,"AUS","5769"
918,"Tomohiro Kondo",-0.236705456604569,"JPN","6625"
919,"Mingyu Cho",-0.236485190440514,"KOR","12096"
920,"Borja Virto Astudillo",-0.234547910694799,"ESP","17313"
921,"Sengyong Kim",-0.233861597031026,"KOR","13501"
922,"Thomas Norret",-0.230762197218794,"DEN","6513"
923,"Andy Winings",-0.226749786173937,"USA","14807"
924,"Mark Silvers",-0.225236095983492,"USA","14705"
925,"Timothy Madigan",-0.224451006703297,"USA","18535"
926,"Daniel Greene",-0.223454971257458,"RSA","14395"
927,"Stephen Leaney",-0.222430018956619,"AUS","4889"
928,"Tommy Gainey",-0.222064963180228,"USA","12169"
929,"Jurrian Van der Vaart",-0.221628838394199,"NED","13489"
930,"Matteo Delpodio",-0.220161802273656,"ITA","11121"
931,"Soonsang Hong",-0.218227800711139,"KOR","7020"
932,"Takashi Ogiso",-0.217851284351982,"JPN","18382"
933,"Daniel Miernicki",-0.216387129960451,"USA","14798"
934,"Joel Lynn",-0.21579725264922,"USA","17464"
935,"Curtis Thompson",-0.215061551179165,"USA","19395"
936,"Brian Davis",-0.21399111876605,"ENG","5663"
937,"Lu Wei-chih",-0.213242910012448,"TPE","8170"
938,"S.K. Ho",-0.211259670134442,"KOR","7307"
939,"Dan Buchner",-0.209209974792445,"USA","8473"
940,"Tom Gillis",-0.207450590427337,"USA","3901"
941,"Wade Binfield",-0.207119803498691,"USA","18435"
942,"Birgir Hafthorsson",-0.20080956527455,"ISL","6166"
943,"Sungyeol Kwon",-0.199851115298051,"KOR","14759"
944,"Jeff Corr",-0.196405176432605,"USA","12693"
945,"Matthew Cort",-0.195899568163151,"ENG","7313"
946,"Harrison Frazar",-0.194803369185042,"USA","6151"
947,"Steve Surry",-0.19267253394527,"ENG","9498"
948,"Katsumasa Miyamoto",-0.191531027691243,"JPN","5791"
