"Rank","Player_Name","Player_Value","Country","Player_ID"
479,"Prom Meesawat",0.343155161420826,"THA","7109"
480,"Rick Lamb",0.34886381141761,"USA","18869"
481,"Danny Willett",0.351457372669521,"ENG","12920"
482,"Poom Saksansin",0.35235765127523,"THA","14951"
483,"Matt Every",0.357571178278776,"USA","10185"
484,"Raphael Jacquelin",0.360142075232973,"FRA","5784"
485,"Scott Fernandez",0.362058378261711,"ESP","15616"
486,"Kyongjun Moon",0.363902363918056,"KOR","13836"
487,"Jason Gore",0.366710020892559,"USA","6321"
488,"Hiroyuki Fujita",0.368015669672953,"JPN","5599"
489,"Kurt Kitayama",0.369451517935501,"USA","21891"
490,"Chris Naegel",0.369562647279295,"USA","17345"
491,"Hunter Stewart",0.374132548322607,"USA","18294"
492,"Tyson Alexander",0.377338185743408,"USA","14002"
493,"Marty Dou Zecheng",0.379586433682046,"CHN","16757"
494,"Minchel Choi",0.381839070738445,"KOR","15019"
495,"Y.E. Yang",0.385499469624715,"KOR","6629"
496,"Jin Park",0.390280453016507,"KOR","7362"
497,"Gregory Havret",0.391150109379349,"FRA","6239"
498,"Steve Webster",0.391799140222874,"ENG","5667"
499,"Seunghyuk Kim",0.391913215185124,"KOR","7716"
500,"Davis Love III",0.395070181964373,"USA","3464"
501,"Daisuke Kataoka",0.395687045962898,"JPN","11195"
502,"Jordan Niebrugge",0.396990927891306,"USA","18284"
503,"James Beck III",0.39730463554929,"USA","21427"
504,"Junghwan Lee",0.398957003358037,"KOR","13498"
505,"Christiaan Bezuidenhout",0.39912634446592,"RSA","18103"
506,"Yoshinori Fujimoto",0.40138169539084,"JPN","11773"
507,"Marcus Fraser",0.403074291665092,"AUS","7070"
508,"Jordan Russell",0.404404432813614,"USA","16606"
509,"Mikumu Horikawa",0.41280440178824,"JPN","15056"
510,"Kyle Thompson",0.413802197772096,"USA","7617"
511,"Armando Favela",0.414875655866225,"MEX","14568"
512,"Phachara Khongwatmai",0.416460686685808,"THA","18149"
513,"David Howell",0.416872638976902,"ENG","5718"
514,"Brian Richey",0.423088882075519,"USA","16138"
515,"Austin Smotherman",0.43088183703581,"USA","22985"
516,"Ethan Tracy",0.431302265731442,"USA","19552"
517,"Adrian Meronk",0.432529625360672,"POL","14196"
518,"Marc Warren",0.436094121902567,"SCO","7567"
519,"Jonathan Randolph",0.440916886282628,"USA","14837"
520,"Chris Hanson",0.441549016948927,"ENG","12295"
521,"Henric Sturehed",0.441589652274458,"SWE","20148"
522,"Dongseop Maeng",0.44310220427575,"KOR","14482"
523,"A.J. McInerney",0.443573836688288,"USA","22915"
524,"Blake Sattler",0.447244555118028,"USA","18592"
525,"Chris Williams",0.449849591082063,"USA","15481"
526,"Conner Godsey",0.450707201982484,"USA","19742"
527,"Sebastien Gros",0.452687945412793,"FRA","16650"
528,"Tadahiro Takayama",0.453223196353212,"JPN","6835"
529,"Max Rottluff",0.453625244661322,"GER","19899"
530,"Tag Ridings",0.45438572169337,"USA","6840"
531,"Eric Steger",0.454704227836752,"USA","19479"
532,"Taewoo Kim(Feb1993)",0.454839653063278,"KOR","17905"
533,"Tom Whitney",0.463949456615621,"USA","20353"
534,"Christian Brand",0.466212656335202,"USA","15625"
535,"Roland Thatcher",0.46638465972194,"USA","7445"
536,"Edward Loar",0.469578616297998,"USA","6938"
537,"Sebastian Heisele",0.471343849072651,"GER","16499"
538,"Sam Fidone",0.475321921946171,"USA","19618"
539,"Rafael Campos",0.476599856790049,"PUE","12909"
540,"Edoardo Molinari",0.478006862304489,"ITA","7033"
541,"Adam Bland",0.483082319531202,"AUS","10829"
542,"Masahiro Kawamura",0.485686791909276,"JPN","13530"
543,"Tim Clark",0.485978513745163,"RSA","3849"
544,"Guillermo Pereira",0.492460674741859,"CHI","19455"
545,"Martin Piller",0.494379930416446,"USA","13760"
546.5,"Peter Karmis",0.495245530878314,"RSA","8427"
546.5,"Peter Karmis",0.495245530878314,"GRE","8427"
548,"Gavin Green",0.496212718584223,"MAS","12530"
549,"Sean Kelly",0.498217221844365,"USA","21942"
550,"Bhavik Patel",0.49822995581594,"USA","16107"
551,"Luke Guthrie",0.499041697460867,"USA","15610"
552,"Brett Lederer",0.49961987677473,"USA","13378"
553,"Eirik Tage Johansen",0.500919744034594,"NOR","11317"
554,"Nicolas Echavarria",0.503071166494138,"COL","22833"
555,"Lee Janzen",0.503643084476991,"USA","892"
556,"Spencer Levin",0.504462017153583,"USA","8199"
557,"Paul Lawrie",0.507546092545189,"SCO","5105"
558,"Kunihiro Kamii",0.509931231612361,"JPN","8911"
559,"Jeppe Huldahl",0.511615408357695,"DEN","8353"
560,"Bo Van Pelt",0.514850055457905,"USA","6457"
561,"Fernando Mechereffe",0.52074932260272,"BRA","12074"
562,"Matthew Nixon",0.521720286080814,"ENG","15184"
563,"Sukhyun Kim",0.522544593141868,"KOR","12271"
564,"Jinichiro Kozuma",0.522547251891011,"JPN","14209"
565,"Hosung Choi",0.523764583349825,"KOR","9041"
566,"Andres Romero",0.524533767077658,"ARG","7751"
567,"Richard McEvoy",0.524718890337175,"ENG","7389"
568,"Louis de Jager",0.525328580906658,"RSA","12821"
569,"Erik Barnes",0.534789358149862,"USA","14799"
570,"Alex Kang",0.536016337992416,"USA","17531"
571,"Junsung Kim",0.536513213094923,"KOR","15343"
572,"Toby Tree",0.541653628105262,"ENG","19357"
573,"Jbe' Kruger",0.542201363521226,"RSA","11978"
574,"Anthony Quayle",0.542782848524886,"AUS","18900"
575,"Thanyakorn Khrongpha",0.543985302389363,"THA","13684"
576,"Arjun Atwal",0.546819391787801,"IND","5701"
577,"Adrien Saddier",0.548152271625431,"FRA","14792"
578,"Matt Atkins",0.548499309603122,"USA","19360"
579,"Ryan Spears",0.548542652091068,"USA","14011"
580,"Masashi Hidaka",0.548573575390929,"JPN","16164"
581,"Andreas Halvorsen",0.551830696464495,"NOR","17747"
582,"Mark Foster",0.552477733561818,"ENG","5928"
583,"Michael Johnson",0.554051644359435,"USA","15120"
584,"Bongsub Kim",0.556558484372845,"KOR","15531"
585,"Kristian Krogh Johannessen",0.562788475492547,"NOR","16421"
586,"Ulrich Van Den Berg",0.563455809869453,"RSA","6155"
587,"Bernd Ritthammer",0.5645791309816,"GER","12521"
588,"Oliver Bekker",0.565011827208262,"RSA","12819"
589,"Sebastian Cappelen",0.567577777554637,"DEN","14776"
590,"Bryan Bigley",0.570545754670701,"USA","15329"
591,"Oliver Farr",0.576931659306432,"WAL","13318"
592,"Nicolas Geyger",0.577220553160349,"CHI","13607"
593,"Adilson da Silva",0.578619626418956,"BRA","5239"
594,"Mark Brown",0.581020595269558,"NZL","3486"
595,"Augusto Nunez",0.5812987092538,"ARG","16796"
596,"Ben Campbell",0.582692203498446,"NZL","14373"
597,"Renato Paratore",0.583042711595866,"ITA","16549"
598,"Doug LaBelle-II",0.583848848790631,"USA","6700"
599,"MJ Maguire",0.586187992864456,"USA","19453"
600,"Jared Wolfe",0.587966931936208,"USA","18164"
601,"Jaewoong Eom",0.588185560454734,"KOR","13835"
602,"Kent Bulle",0.593604254755646,"USA","15715"
603,"Alvaro Quiros",0.594363577856458,"ESP","7886"
604,"Charlie Ford",0.597003997090479,"ENG","14400"
605,"Simon Hawkes",0.600674852977194,"AUS","16959"
606,"Kodai Ichihara",0.603412380993848,"JPN","12140"
607,"Andrew Dodt",0.609122198722437,"AUS","8364"
608,"Mark Anguiano",0.609537348447928,"USA","19029"
609,"Aaron Watkins",0.610581903541401,"USA","9932"
610,"Brandon Stone",0.61354852917405,"RSA","15229"
611,"Parker McLachlin",0.614567956632646,"USA","9168"
612,"Vince Covello",0.616169551973301,"USA","11441"
613,"Pedro Figueiredo",0.61945407296176,"POR","10033"
614,"Changwon Han",0.619821930882269,"KOR","13918"
615,"Natipong Srithong",0.623061846567881,"THA","8531"
616,"Jean Hugo",0.623143856642849,"RSA","6304"
617,"Camilo Benedetti",0.623355739764118,"COL","8127"
618,"Jon Curran",0.626309768580201,"USA","14699"
619,"Ryutaro Nagano",0.627258702214448,"JPN","10523"
620,"Doyeob Mun",0.629976947049019,"KOR","17386"
621,"Chad Ramey",0.632013382940553,"USA","19840"
622,"Vince India",0.63281050066676,"USA","15793"
623,"Marcelo Rozo",0.635444300105827,"COL","16591"
624,"Liang Wen-chong",0.638685324725024,"CHN","6470"
625,"Julien Quesne",0.643105287194099,"FRA","9131"
626,"Matthew Millar",0.643914703210698,"AUS","7449"
627,"S.S.P. Chawrasia",0.644538089412131,"IND","7040"
628,"Max Homa",0.650991505016331,"USA","17538"
629,"Tapio Pulkkanen",0.652278499653524,"FIN","13139"
630,"Seth Fair",0.653320376979598,"USA","18377"
631,"Harrison Endycott",0.655129176747188,"AUS","19208"
632,"Neil Schietekat",0.65803132339835,"RSA","11980"
633,"Brock MacKenzie",0.661473139461913,"USA","9167"
634,"Sam Brazel",0.66514947518657,"AUS","8390"
635,"Robin Sciot-Siegrist",0.665270023928941,"FRA","20131"
636,"Brett Rumford",0.666091842012944,"AUS","6255"
637,"Joel Stalter",0.666947566463895,"FRA","17722"
638,"Jimmy Gunn",0.673145828304257,"SCO","18163"
639,"Danthai Boonma",0.674465335795841,"THA","16424"
640,"Tatsuya Kodai",0.674795650652818,"JPN","11197"
641,"Grant Forrest",0.675600219474224,"SCO","16475"
642,"Nicolai Von Dellingshausen",0.676359139634692,"GER","22231"
643,"Will Mackenzie",0.677111775639924,"USA","7470"
644,"D.J. Brigman",0.678317996249333,"USA","7543"
645,"David Lynn",0.680464561764422,"ENG","5830"
646,"Sebastian Vazquez",0.682723112683988,"MEX","15487"
647,"Simon Forsstrom",0.684308779596991,"SWE","19806"
648,"Simon Wakefield",0.684332371086411,"ENG","6358"
649,"John Merrick",0.685513598120242,"USA","9584"
650,"Marcus Armitage",0.687250306282842,"ENG","17813"
651,"Sangmoon Bae",0.688621272644441,"KOR","10081"
652,"Benjamin Polland",0.689880296981546,"USA","20344"
653,"Albin Choi",0.690646747216691,"CAN","15606"
654,"Matthew Baldwin",0.693896252239612,"ENG","13344"
655,"Max Orrin",0.699929388372943,"ENG","17903"
656,"Masamichi Uehira",0.700321470423514,"JPN","7420"
657,"Anton Karlsson",0.701471022189958,"SWE","20405"
658,"Marcel Siem",0.701808463781512,"GER","6950"
659,"Galam Jeon",0.702763803177864,"KOR","21513"
660,"Matt Ryan",0.705415764516923,"USA","18261"
661,"Lucas Herbert",0.707079579677801,"AUS","17064"
662,"Yikeun Chang",0.709016851079209,"KOR","18338"
663,"Graeme Storm",0.709681804537132,"ENG","3323"
664,"Greg Chalmers",0.712271392381427,"AUS","5625"
665,"Yuwa Kosaihira",0.712976199466893,"JPN","15314"
666,"Junseok Lee",0.71357615013734,"AUS","16006"
667,"Alex Haindl",0.717676694682298,"RSA","10792"
668,"Innchoon Hwang",0.72138257416845,"KOR","10078"
669,"Florian Fritsch",0.725130219777334,"GER","9217"
670,"Chris Wilson",0.725247041232663,"USA","7432"
671,"Dimi Papadatos",0.726224087752755,"AUS","15168"
672,"Juvic Pagunsan",0.730562937294548,"PHI","8615"
673,"Ken Duke",0.734841889847388,"USA","493"
674,"Todd Baek",0.735909483981552,"KOR","12745"
675,"John Catlin",0.738253165584927,"USA","18524"
676,"Pavit Tangkamolprasert",0.739033289403806,"THA","11958"
677,"JC Ritchie",0.740454588125887,"RSA","18174"
678,"Kazuki Higa",0.740815968231619,"JPN","15756"
679,"Hiroshi Iwata",0.742948825297023,"JPN","9099"
680,"David Bransdon",0.74968551541598,"AUS","5624"
681,"Max McGreevy",0.75498120377326,"USA","23505"
682,"Clement Berardo",0.757317127226089,"FRA","14970"
683,"Brett Coletta",0.757602878730324,"AUS","18177"
684,"Ben Evans",0.761316826342484,"ENG","10151"
685,"Jack Maguire",0.761938400865306,"USA","19869"
686,"Patrik Sjoland",0.762436311067008,"SWE","5715"
687,"Carlos Franco",0.766187805962808,"PAR","3436"
688,"Dawie van der Walt",0.768795417491072,"RSA","9883"
689,"Michael Sim",0.772507808923495,"AUS","7681"
690,"Sungyeol Kwon",0.774024948735265,"KOR","14759"
691,"Santiago Rivas",0.776161021319002,"COL","15256"
692,"Ruaidhri McGee",0.776229207546845,"IRL","17818"
693,"Nick Flanagan",0.77665859343465,"AUS","8357"
694,"Lee McCoy",0.777172490817719,"USA","19871"
695,"Christofer Blomstrand",0.777648428868005,"SWE","20167"
696,"Stuart Appleby",0.777929463317863,"AUS","5294"
697,"Ben Leong",0.782473735874637,"MAS","8612"
698,"Steve LeBrun",0.782835442692343,"USA","7099"
699,"Narutoshi Yamaoka",0.785021527513144,"JPN","14731"
700,"Alexander Knappe",0.785937349218927,"GER","12318"
701,"Paul McConnell",0.786525114622204,"USA","19753"
702,"Joe Durant",0.79076795947421,"USA","3113"
703,"Panuphol Pittayarat",0.790927493391697,"THA","14133"
704,"Clement Sordet",0.790996261469793,"FRA","17718"
705,"Shunya Takeyasu",0.792876196134264,"JPN","14663"
706,"Andy Pope",0.794046501550086,"USA","14127"
707,"Mark Tullo",0.795022808690135,"CHI","10872"
708,"Jose Toledo",0.797786182629621,"GUA","8670"
709,"Andrew Svoboda",0.799780680978879,"USA","11274"
710,"Romain Langasque",0.79997401567416,"FRA","16652"
711,"Jonathan Khan",0.800906580942408,"USA","19833"
712,"Colt Knost",0.801139486112235,"USA","12149"
713,"Michael Miller(1992)",0.801496963503607,"USA","17902"
714,"Brad Fritsch",0.802838682570341,"CAN","7207"
715,"Christiaan Basson",0.805023459618221,"RSA","11953"
716,"Ockie Strydom",0.811191040882456,"RSA","13731"
717,"Trevor Immelman",0.814834997757314,"RSA","5935"
718,"Damien Perrier",0.816508676342947,"FRA","12661"
719,"Miguel Angel Carballo",0.818067368462974,"ARG","8570"
720,"Yeongsu Kim",0.821347935934003,"KOR","13486"
721,"Jacques Blaauw",0.823218172776728,"RSA","13681"
722,"Kyle Stough",0.824303080085416,"USA","12255"
723,"Reinier Saxton",0.831217189031894,"NED","11564"
724,"Justin Hicks",0.831633160977202,"USA","9166"
725,"David Skinns",0.831809307369614,"ENG","10873"
726,"Kyle Scott",0.833249888378346,"RSA","15861"
727,"Michael Hoey",0.835211113467127,"NIR","7303"
728,"Thomas Bjorn",0.835464787358322,"DEN","5725"
729,"Robert MacIntyre",0.841553837398706,"SCO","23323"
730,"Gary Stal",0.847697570887713,"FRA","13262"
731,"Victor Perez",0.848366586157207,"FRA","20730"
732,"Jake McLeod",0.848612809691027,"AUS","17146"
733,"Jared Du Toit",0.849946738693875,"CAN","22086"
734,"Nicholas Thompson",0.850871265264299,"USA","10889"
735,"Max Marsico",0.851311088175049,"USA","22204"
736,"Garrick Porteous",0.853645667519998,"ENG","16400"
737,"Toru Taniguchi",0.854929920668045,"JPN","3750"
738,"Paul Barjon",0.857263376694094,"FRA","16566"
739,"Vaughn Groenewald",0.8583651611513,"RSA","1331"
740,"Matthew NeSmith",0.858532125293827,"USA","16433"
741,"Heungchol Joo",0.861905920587936,"KOR","15528"
742,"Angelo Que",0.86460062554126,"PHI","7438"
743,"Aron Price",0.866930173778193,"AUS","9772"
744,"Taichi Teshima",0.867190266697092,"JPN","5820"
745,"Jarin Todd",0.869154574720641,"USA","14821"
746,"Michael Letzig",0.869649803006623,"USA","7641"
747,"Gwanwoo Ma",0.869793035580107,"KOR","16157"
748,"Jarryd Felton",0.869983355699569,"AUS","16835"
749,"Callum Tarren",0.874116828542448,"ENG","20519"
750,"David Law",0.877682493261539,"SCO","14784"
751,"Brad Elder",0.877861021380903,"USA","6204"
752,"Steve Allan",0.879530027774842,"AUS","5697"
753,"Curtis Reed",0.879835435360344,"USA","19762"
754,"Jake Roos",0.881575117016232,"RSA","9879"
755,"Jonathan Sanders",0.882419776400159,"USA","22984"
756,"Taehee Lee",0.883322289468219,"KOR","11156"
757,"Borja Virto Astudillo",0.88389226482224,"ESP","17313"
758,"Thomas Linard",0.886277999526004,"FRA","15337"
759,"Billy Mayfair",0.892208209186574,"USA","3572"
760,"Simon Khan",0.892910916087725,"ENG","6686"
761,"Hennie Otto",0.900921417215457,"RSA","5942"
762,"Tjaart Van Der Walt",0.901567946660448,"RSA","5937"
763,"Estanislao Goya",0.902560556553241,"ARG","10877"
764,"Tyler McCumber",0.903022326201564,"USA","17584"
765,"Lukas Nemecz",0.903460647696946,"AUT","13089"
766,"Oliver Goss",0.903997819381315,"AUS","16813"
767,"Pelle Edberg",0.905590982200545,"SWE","8574"
768,"Mathieu Fenasse",0.905743772872,"FRA","17831"
769,"Wil Besseling",0.907715778211389,"NED","9413"
770,"Matt Gilchrest",0.908864462476426,"USA","22261"
771,"Ricardo Celia",0.910682390746682,"COL","19000"
772,"Tomohiro Kondo",0.91156564145199,"JPN","6625"
773,"James Driscoll",0.912066149445799,"USA","6228"
774,"Gunn Charoenkul",0.91340631821087,"THA","14128"
775,"Robert Karlsson",0.914916464561987,"SWE","4331"
776,"David Oh",0.917778209891685,"USA","8547"
777,"Travis Bertoni",0.921816075298169,"USA","12563"
778,"Koichi Kitamura",0.921912230770061,"JPN","15176"
779,"Jack Senior",0.922078963858322,"ENG","15115"
780,"Eunshin Park",0.923884862829635,"KOR","13221"
781,"Alex Moon",0.931425541711761,"USA","18196"
782,"Andres Gonzales",0.935880078015472,"USA","11640"
783,"Jyoti Randhawa",0.937649519197554,"IND","5771"
784,"Rhys Enoch",0.938262641931965,"WAL","12287"
785,"Micah Lauren Shin",0.940428382469242,"USA","18577"
786,"Ben Eccles",0.944325137125936,"AUS","17163"
787,"Eduardo De la Riva",0.944440678113991,"ESP","6637"
788,"Carlos Sainz Jr",0.946610013545585,"USA","14519"
789,"D.A. Points",0.948761135786904,"USA","6761"
790,"Blake Adams",0.950015996680778,"USA","12088"
791,"Marco Iten",0.951344104477471,"SUI","15593"
792,"Aaron Cockerill",0.952153764865763,"CAN","15596"
793,"Michio Matsumura",0.953444453395642,"JPN","12419"
794,"Corey Pereira",0.954264550153294,"USA","19955"
795,"Mark Blakefield",0.954492670193502,"USA","13104"
796,"Sungkug Park",0.954682781502959,"KOR","15550"
797,"Brad Brunner",0.955532868888724,"USA","21502"
798,"Giwhan Kim",0.957074109057582,"KOR","12993"
799,"Samuel Del Val",0.957178718941002,"ESP","15791"
800,"Hyungseok Seo",0.957354610557797,"KOR","17499"
801,"Bio Kim",0.958617117819642,"KOR","12188"
802,"Phillip Mollica",0.963752639487845,"USA","14620"
803,"Gavin Moynihan",0.96580730698263,"IRL","17585"
804,"Kyle Wilshire",0.966594911031412,"USA","19774"
805,"Duncan Stewart",0.968765168927393,"SCO","12472"
806,"Gregory Yates",0.970554777032182,"USA","19830"
807,"David Higgins",0.973382473470597,"IRL","4789"
808,"Guido Migliozzi",0.97498165670005,"ITA","17357"
809,"Tomohiro Umeyama",0.97517431736108,"JPN","13151"
810,"Mark Wilson",0.977646348450108,"USA","4107"
811,"Jurrian Van der Vaart",0.977654100865567,"NED","13489"
812,"Ben Stow",0.978204214215783,"ENG","16401"
813,"Richard H. Lee",0.979291601885659,"USA","15233"
814,"Matt Ford",0.982096412983924,"ENG","10139"
815,"Jonathan Agren",0.98231288604802,"SWE","20400"
816,"Atomu Shigenaga",0.983167712106482,"JPN","10719"
817,"Gerardo Ruiz",0.984028776253138,"MEX","19079"
818,"Kisang Lee",0.984328499956978,"KOR","14480"
819,"Santiago Gomez",0.985399259690869,"COL","22832"
820,"Woody Austin",0.986990774459227,"USA","3629"
821,"Junsub Park",0.987183382111148,"KOR","13927"
822,"Colin Featherstone",0.989516005044007,"USA","18257"
823,"Pep Angles Ros",0.991433082679724,"ESP","19634"
824,"Daisuke Maruyama",0.993722795328802,"JPN","6018"
825,"Tyler Aldridge",0.994318690278611,"USA","11677"
826,"Soonsang Hong",0.995205633090194,"KOR","7020"
827,"Max Schmitt",0.995810188277704,"GER","23017"
828,"Chapchai Nirat",0.997881426058132,"THA","9985"
829,"Honney Baisoya",0.99882198430063,"IND","16013"
830,"Wil Collins",0.999946363892986,"USA","8116"
831,"Chris Lloyd",1.00113880307463,"ENG","15201"
832,"Ken Looper",1.00213541111086,"USA","17327"
833,"Ricardo Gonzalez",1.0030485656299,"ARG","5054"
834,"Benjamin Alvarado",1.00519388529352,"CHI","12547"
835,"Jean-Baptiste Gonnet",1.00688650587916,"FRA","7979"
836,"Nathan Kimsey",1.00865393045508,"ENG","18027"
837,"Grant Leaver",1.00879896350108,"USA","14682"
838,"Brinson Paolini",1.00895763342363,"USA","17638"
839,"Shaun Micheel",1.01000594434448,"USA","4377"
840,"Maverick Antcliff",1.01273520127224,"AUS","22815"
841,"Jeff Curl",1.01307769267178,"USA","11050"
842,"Kim Koivu",1.01490259780566,"FIN","20071"
843,"Johannes Veerman",1.01654744516033,"USA","20522"
844,"Ross McGowan",1.01780949291765,"ENG","11981"
845,"Espen Kofstad",1.01833954099062,"NOR","13349"
846,"Dongha Lee(Dec1982)",1.01951771042808,"KOR","6650"
847,"Chase Koepka",1.02248940392628,"USA","21997"
848,"Damien McGrane",1.02294039564154,"IRL","6039"
849,"Rodrigo Lee",1.02353163027036,"BRA","17237"
850,"Dustin Bray",1.02403687542794,"USA","10227"
851,"Zack Fischer",1.02457836002682,"USA","17273"
852,"Steve Surry",1.02466236769978,"ENG","9498"
853,"Bill Lunde",1.02618298251136,"USA","7962"
854,"Niclas Johansson",1.02800221436119,"SWE","14893"
855,"Jaemin Hwang(Nov1986)",1.02877088833359,"KOR","15525"
856,"Dudley Hart",1.0306065586259,"USA","3879"
857,"Daniel Stringfellow",1.03423643099687,"USA","23484"
858,"David Dixon",1.03657943166702,"ENG","7311"
859,"James White",1.03778982262828,"USA","15613"
860,"Doug Letson",1.04105783098819,"USA","19746"
861,"Jeonghyeob Hyun",1.04233969523062,"KOR","7604"
862,"JJ Senekal",1.04389016193369,"RSA","15185"
863,"Rattanon Wannasrichan",1.04714178302884,"THA","14953"
864,"Francesco Laporta",1.0523603889577,"ITA","14987"
865,"Christopher Mivis",1.05258989775768,"BEL","11198"
866,"Ricardo Santos",1.05293834583033,"POR","8816"
867,"D.J. Trahan",1.05459134904964,"USA","7236"
868,"Richard Taehoon Lee",1.05494534290847,"CAN","12413"
869,"Callan O'Reilly",1.05518598204554,"AUS","16968"
870,"Jorge Fernandez-Valdes",1.05659995680311,"ARG","16786"
871,"Titch Moore",1.05662608841058,"RSA","6312"
872,"Mike Weir",1.05762367140082,"CAN","5513"
873,"Yuta Kinoshita",1.05781278978454,"JPN","10189"
874,"Andrew Martin",1.05964669208056,"AUS","9774"
875,"Ewen Ferguson",1.06002143832086,"SCO","21646"
876,"Antoine Rozner",1.06459638202071,"FRA","18770"
877,"Michael Bradley",1.06675765416788,"USA","3582"
878,"Derek Barron",1.06808849009063,"USA","16695"
879,"Jack Harrison",1.06825884604345,"ENG","18202"
880,"Hunter Hamrick",1.07023348777753,"USA","16242"
881,"Niklas Lemke",1.07088101264783,"SWE","10418"
882,"Jinjae Byun",1.07189135309549,"KOR","13916"
883,"Jonathan Ruiz",1.07364407557102,"USA","19763"
884,"Anthony Michael",1.07570929546053,"RSA","14397"
885,"Esak Choi",1.0804503260031,"KOR","17486"
886,"Zhang Huilin",1.08113232674368,"CHN","17990"
887,"Tom Murray",1.08373812951667,"ENG","17077"
888,"Minwoo Lee",1.08396062456909,"AUS","16841"
889,"Joel Lynn",1.08423855427975,"USA","17464"
890,"Stephen Ames",1.08492542938246,"CAN","4102"
891,"Aksel Kristoffer Olsen",1.08523050382295,"NOR","17749"
892,"Marcel Schneider",1.08556001162587,"GER","12522"
893,"Adam Mitchell",1.08609066757187,"USA","13522"
894,"Andrew Novak",1.08637675610521,"USA","23475"
895,"Carter Jenkins",1.08768009758409,"USA","15456"
896,"Donghwan Lee",1.09155583643896,"KOR","8211"
897,"Hung Chien-Yao",1.09442755872342,"TPE","11738"
898,"Clodomiro Carranza",1.09494458416167,"ARG","7773"
899,"Michael Gellerman",1.0954748133913,"USA","19909"
900,"Joseph Harrison",1.09746659495153,"USA","19744"
901,"Nick O'Hern",1.10061769798129,"AUS","6100"
902,"Jaeho Kim",1.10114705410497,"KOR","16197"
903,"Vaita Guillaume",1.10328532493127,"PYF","16432"
904,"Song-Gyu Yoo",1.10416477798575,"KOR","18823"
905,"Joseph Dean",1.104948691897,"ENG","16497"
906,"Colin Nel",1.10533758799494,"RSA","9882"
907,"Michael Buttacavoli",1.11522695972873,"USA","15395"
908,"Andre De Decker",1.11796033024879,"RSA","21303"
909,"Brendon de Jonge",1.12024495488827,"ZIM","8767"
910,"Jason Norris",1.12153640558261,"AUS","5769"
911,"Ryosuke Kinoshita",1.12251904407215,"JPN","14904"
912,"Deyen Lawson",1.12631273920738,"AUS","15885"
913,"Steven Ihm",1.12684078362233,"USA","17641"
914,"Hugo Leon",1.12714878091098,"CHI","13619"
915,"Hongtaek Kim",1.12732096761143,"KOR","17973"
916,"Terry Pilkadaris",1.12902864574384,"AUS","6334"
917,"Ben Parker",1.12961133587311,"ENG","11816"
918,"Thomas Norret",1.13138706099066,"DEN","6513"
919,"Darron Stiles",1.13178875742413,"USA","6401"
920,"Ryan Williams",1.13431409063412,"CAN","13191"
921,"Soomin Lee",1.13530422535763,"KOR","14614"
922,"Ross Kellett",1.13626722405459,"SCO","13235"
923,"Pontus Widegren",1.13774630327676,"SWE","11661"
924,"Dan Woltman",1.13776950101152,"USA","13288"
925,"Brian Davis",1.13829525390817,"ENG","5663"
926,"Azuma Yano",1.14519197885232,"JPN","7045"
927,"Justin Shin",1.14995269864206,"CAN","17618"
928,"Andy Winings",1.1520778428609,"USA","14807"
929,"Christian Braeunig",1.15288232133533,"GER","22969"
930,"Alan McLean",1.15602482633091,"SCO","5690"
931,"Daniel Brooks",1.15858691322823,"ENG","12897"
932,"Jacob Glennemo",1.15866308524389,"SWE","13447"
933,"S.K. Ho",1.16008249429527,"KOR","7307"
934,"Dan Buchner",1.16104336445066,"USA","8473"
935,"Michael Schoolcraft",1.16115476748289,"USA","19766"
936,"Dongkyu Jang",1.16222233609615,"KOR","13919"
937,"Tomoyo Ikemura",1.162418682065,"JPN","18809"
938,"Joe Affrunti",1.16248535446202,"USA","9194"
939,"Tommy Gainey",1.16313067352679,"USA","12169"
940,"Matteo Delpodio",1.16580515503922,"ITA","11121"
941,"Jared Harvey",1.16785912147403,"RSA","15865"
942,"Jake Higginbottom",1.16880106981547,"AUS","15849"
943,"Ryan Ruffels",1.16982292588003,"AUS","17169"
944,"Akio Sadakata",1.17007548862386,"JPN","7416"
945,"Matthew Cort",1.17361281426335,"ENG","7313"
946,"Simon Yates",1.1769369226595,"SCO","5877"
947,"Daniel Greene",1.17839935673114,"RSA","14395"
948,"Lorens Chan",1.17957230463926,"USA","13740"
949,"Casey Wittenberg",1.18183046853162,"USA","8819"
950,"Harrison Frazar",1.19290702073131,"USA","6151"
951,"Scott Gardiner",1.19370309187246,"AUS","6270"
952,"Daniel Miernicki",1.19545281023528,"USA","14798"
953,"Josh Younger",1.19579951273494,"AUS","11828"
954,"Glen Day",1.19783475144609,"USA","3410"
955,"Patrick Newcomb",1.20031905905501,"USA","16311"
956,"Jeff Corr",1.20126867609046,"USA","12693"
957,"Eunho Youm",1.20150284580065,"KOR","17878"
958,"Sungho Lee",1.20289421587455,"KOR","13924"
959,"Sean Harlingten",1.20592638743233,"USA","8202"
960,"Mark Silvers",1.20824063771534,"USA","14705"
961,"Luke Toomey",1.20830567112192,"NZL","17889"
962,"Birgir Hafthorsson",1.21050362707221,"ISL","6166"
963,"William Starke",1.21079845462505,"USA","20879"
964,"Connor Arendell",1.21114548800041,"USA","16213"
965,"John Daly",1.21253117136305,"USA","863"
966,"Tom Gillis",1.21280744690424,"USA","3901"
967,"Malcolm Kokocinski",1.212910077818,"SWE","17110"
